../qchem_0045.out: Total energy in the final basis set =    -7008.8611985123
../qchem_0045.out: Total energy in the final basis set =    -7008.8868715170
../qchem_0046.out: Total energy in the final basis set =    -7008.8472658817
../qchem_0046.out: Total energy in the final basis set =    -7008.8878430387
../qchem_0047.out: Total energy in the final basis set =    -7008.8341838050
../qchem_0047.out: Total energy in the final basis set =    -7008.8885981002
../qchem_0048.out: Total energy in the final basis set =    -7008.8219768911
../qchem_0049.out: Total energy in the final basis set =    -7008.8106405992
../qchem_0050.out: Total energy in the final basis set =    -7008.8001502329
../qchem_0050.out: Total energy in the final basis set =    -7008.8909376637
../qchem_0051.out: Total energy in the final basis set =    -7008.7904688931
../qchem_0051.out: Total energy in the final basis set =    -7008.8904254269
../qchem_0052.out: Total energy in the final basis set =    -7008.7815522882
../qchem_0052.out: Total energy in the final basis set =    -7008.8900845844
../qchem_0053.out: Total energy in the final basis set =    -7008.7733530277
../qchem_0053.out: Total energy in the final basis set =    -7008.8898685078
../qchem_0054.out: Total energy in the final basis set =    -7008.7658219033
../qchem_0054.out: Total energy in the final basis set =    -7008.8897415024
../qchem_0055.out: Total energy in the final basis set =    -7008.7589098430
../qchem_0055.out: Total energy in the final basis set =    -7008.8896768512
../qchem_0056.out: Total energy in the final basis set =    -7008.7525702261
../qchem_0056.out: Total energy in the final basis set =    -7008.8896555935
../qchem_0057.out: Total energy in the final basis set =    -7008.7467578504
../qchem_0057.out: Total energy in the final basis set =    -7008.8896633268
../qchem_0058.out: Total energy in the final basis set =    -7008.7414299284
../qchem_0058.out: Total energy in the final basis set =    -7008.8896898288
../qchem_0059.out: Total energy in the final basis set =    -7008.7365464496
../qchem_0059.out: Total energy in the final basis set =    -7008.8897278870
../qchem_0060.out: Total energy in the final basis set =    -7008.7320699410
../qchem_0060.out: Total energy in the final basis set =    -7008.8897725075
../qchem_0061.out: Total energy in the final basis set =    -7008.7279655875
../qchem_0061.out: Total energy in the final basis set =    -7008.8898203011
../qchem_0062.out: Total energy in the final basis set =    -7008.7242011439
../qchem_0062.out: Total energy in the final basis set =    -7008.8898690133
../qchem_0063.out: Total energy in the final basis set =    -7008.7207468192
../qchem_0063.out: Total energy in the final basis set =    -7008.8899171767
../qchem_0064.out: Total energy in the final basis set =    -7008.7175752186
../qchem_0064.out: Total energy in the final basis set =    -7008.8899638606
../qchem_0065.out: Total energy in the final basis set =    -7008.7146611020
