           0   2.50000000       0.00000000       1.00000000    
           1   2.59999990       0.00000000       1.00000000    
           2   2.70000005       0.00000000       1.00000000    
           3   2.79999995       0.00000000       1.00000000    
           4   2.90000010       0.00000000       1.00000000    
           5   3.00000000       0.00000000       1.00000000    
           6   3.09999990       0.00000000       1.00000000    
           7   3.20000005       0.00000000       1.00000000    
           8   3.29999995       0.00000000       1.00000000    
           9   3.40000010       0.00000000       1.00000000    
          10   3.50000000       0.00000000       1.00000000    
          11   3.59999990       0.00000000       1.00000000    
          12   3.70000005       0.00000000       1.00000000    
          13   3.80000019       0.00000000       1.00000000    
          14   3.90000010       0.00000000       1.00000000    
          15   4.00000000       0.00000000       1.00000000    
          16   4.09999990       0.00000000       1.00000000    
          17   4.19999981       0.00000000       1.00000000    
          18   4.30000019       0.00000000       1.00000000    
          19   4.40000010       0.00000000       1.00000000    
          20   4.50000000       0.00000000       1.00000000    
          21   4.60000038       0.00000000       1.00000000    
          22   4.69999981       0.00000000       1.00000000    
          23   4.80000019       0.00000000       1.00000000    
          24   4.90000010       0.00000000       1.00000000    
          25   5.00000000       0.00000000       1.00000000    
          26   5.10000038       0.00000000       1.00000000    
          27   5.19999981       0.00000000       1.00000000    
          28   5.30000019       0.00000000       1.00000000    
          29   5.40000010       0.00000000       1.00000000    
          30   5.50000000       0.00000000       1.00000000    
          31   5.60000038       0.00000000       1.00000000    
          32   5.69999981       0.00000000       1.00000000    
          33   5.80000019       0.00000000       1.00000000    
          34   5.90000010       0.00000000       1.00000000    
          35   2.50000000       0.00000000       1.04285717    
          36   2.59999990       0.00000000       1.04285717    
          37   2.70000005       0.00000000       1.04285717    
          38   2.79999995       0.00000000       1.04285717    
          39   2.90000010       0.00000000       1.04285717    
          40   3.00000000       0.00000000       1.04285717    
          41   3.09999990       0.00000000       1.04285717    
          42   3.20000005       0.00000000       1.04285717    
          43   3.29999995       0.00000000       1.04285717    
          44   3.40000010       0.00000000       1.04285717    
          45   3.50000000       0.00000000       1.04285717    
          46   3.59999990       0.00000000       1.04285717    
          47   3.70000005       0.00000000       1.04285717    
          48   3.80000019       0.00000000       1.04285717    
          49   3.90000010       0.00000000       1.04285717    
          50   4.00000000       0.00000000       1.04285717    
          51   4.09999990       0.00000000       1.04285717    
          52   4.19999981       0.00000000       1.04285717    
          53   4.30000019       0.00000000       1.04285717    
          54   4.40000010       0.00000000       1.04285717    
          55   4.50000000       0.00000000       1.04285717    
          56   4.60000038       0.00000000       1.04285717    
          57   4.69999981       0.00000000       1.04285717    
          58   4.80000019       0.00000000       1.04285717    
          59   4.90000010       0.00000000       1.04285717    
          60   5.00000000       0.00000000       1.04285717    
          61   5.10000038       0.00000000       1.04285717    
          62   5.19999981       0.00000000       1.04285717    
          63   5.30000019       0.00000000       1.04285717    
          64   5.40000010       0.00000000       1.04285717    
          65   5.50000000       0.00000000       1.04285717    
          66   5.60000038       0.00000000       1.04285717    
          67   5.69999981       0.00000000       1.04285717    
          68   5.80000019       0.00000000       1.04285717    
          69   5.90000010       0.00000000       1.04285717    
          70   2.50000000       0.00000000       1.08571422    
          71   2.59999990       0.00000000       1.08571422    
          72   2.70000005       0.00000000       1.08571422    
          73   2.79999995       0.00000000       1.08571422    
          74   2.90000010       0.00000000       1.08571422    
          75   3.00000000       0.00000000       1.08571422    
          76   3.09999990       0.00000000       1.08571422    
          77   3.20000005       0.00000000       1.08571422    
          78   3.29999995       0.00000000       1.08571422    
          79   3.40000010       0.00000000       1.08571422    
          80   3.50000000       0.00000000       1.08571422    
          81   3.59999990       0.00000000       1.08571422    
          82   3.70000005       0.00000000       1.08571422    
          83   3.80000019       0.00000000       1.08571422    
          84   3.90000010       0.00000000       1.08571422    
          85   4.00000000       0.00000000       1.08571422    
          86   4.09999990       0.00000000       1.08571422    
          87   4.19999981       0.00000000       1.08571422    
          88   4.30000019       0.00000000       1.08571422    
          89   4.40000010       0.00000000       1.08571422    
          90   4.50000000       0.00000000       1.08571422    
          91   4.60000038       0.00000000       1.08571422    
          92   4.69999981       0.00000000       1.08571422    
          93   4.80000019       0.00000000       1.08571422    
          94   4.90000010       0.00000000       1.08571422    
          95   5.00000000       0.00000000       1.08571422    
          96   5.10000038       0.00000000       1.08571422    
          97   5.19999981       0.00000000       1.08571422    
          98   5.30000019       0.00000000       1.08571422    
          99   5.40000010       0.00000000       1.08571422    
         100   5.50000000       0.00000000       1.08571422    
         101   5.60000038       0.00000000       1.08571422    
         102   5.69999981       0.00000000       1.08571422    
         103   5.80000019       0.00000000       1.08571422    
         104   5.90000010       0.00000000       1.08571422    
         105   2.50000000       0.00000000       1.12857139    
         106   2.59999990       0.00000000       1.12857139    
         107   2.70000005       0.00000000       1.12857139    
         108   2.79999995       0.00000000       1.12857139    
         109   2.90000010       0.00000000       1.12857139    
         110   3.00000000       0.00000000       1.12857139    
         111   3.09999990       0.00000000       1.12857139    
         112   3.20000005       0.00000000       1.12857139    
         113   3.29999995       0.00000000       1.12857139    
         114   3.40000010       0.00000000       1.12857139    
         115   3.50000000       0.00000000       1.12857139    
         116   3.59999990       0.00000000       1.12857139    
         117   3.70000005       0.00000000       1.12857139    
         118   3.80000019       0.00000000       1.12857139    
         119   3.90000010       0.00000000       1.12857139    
         120   4.00000000       0.00000000       1.12857139    
         121   4.09999990       0.00000000       1.12857139    
         122   4.19999981       0.00000000       1.12857139    
         123   4.30000019       0.00000000       1.12857139    
         124   4.40000010       0.00000000       1.12857139    
         125   4.50000000       0.00000000       1.12857139    
         126   4.60000038       0.00000000       1.12857139    
         127   4.69999981       0.00000000       1.12857139    
         128   4.80000019       0.00000000       1.12857139    
         129   4.90000010       0.00000000       1.12857139    
         130   5.00000000       0.00000000       1.12857139    
         131   5.10000038       0.00000000       1.12857139    
         132   5.19999981       0.00000000       1.12857139    
         133   5.30000019       0.00000000       1.12857139    
         134   5.40000010       0.00000000       1.12857139    
         135   5.50000000       0.00000000       1.12857139    
         136   5.60000038       0.00000000       1.12857139    
         137   5.69999981       0.00000000       1.12857139    
         138   5.80000019       0.00000000       1.12857139    
         139   5.90000010       0.00000000       1.12857139    
         140   2.50000000       0.00000000       1.17142856    
         141   2.59999990       0.00000000       1.17142856    
         142   2.70000005       0.00000000       1.17142856    
         143   2.79999995       0.00000000       1.17142856    
         144   2.90000010       0.00000000       1.17142856    
         145   3.00000000       0.00000000       1.17142856    
         146   3.09999990       0.00000000       1.17142856    
         147   3.20000005       0.00000000       1.17142856    
         148   3.29999995       0.00000000       1.17142856    
         149   3.40000010       0.00000000       1.17142856    
         150   3.50000000       0.00000000       1.17142856    
         151   3.59999990       0.00000000       1.17142856    
         152   3.70000005       0.00000000       1.17142856    
         153   3.80000019       0.00000000       1.17142856    
         154   3.90000010       0.00000000       1.17142856    
         155   4.00000000       0.00000000       1.17142856    
         156   4.09999990       0.00000000       1.17142856    
         157   4.19999981       0.00000000       1.17142856    
         158   4.30000019       0.00000000       1.17142856    
         159   4.40000010       0.00000000       1.17142856    
         160   4.50000000       0.00000000       1.17142856    
